Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,767,7976.35
,,,,,,,768,7091.95
,,,,,,,769,6499.67
,,,,,,,770,6151.94
,,,,,,,771,5976.4
,,,,,,,772,5916.1
,,,,,,,773,6064.84
,,,,,,,774,6515.75
,,,,,,,775,7561.62
,,,,,,,776,8436.64
,,,,,,,777,8821.22
,,,,,,,778,9061.08
,,,,,,,779,9249.35
,,,,,,,780,9335.11
,,,,,,,781,9324.39
,,,,,,,782,9345.16
,,,,,,,783,9274.14
,,,,,,,784,9202.45
,,,,,,,785,9128.75
,,,,,,,786,8991.4
,,,,,,,787,8779.68
,,,,,,,788,8654.39
,,,,,,,789,8878.17
,,,,,,,790,8578.68
,,,,,,,791,7842.35
,,,,,,,792,7037.68
,,,,,,,793,6438.7
,,,,,,,794,6093.65
,,,,,,,795,5887.96
,,,,,,,796,5779.42
,,,,,,,797,5814.93
,,,,,,,798,5891.31
,,,,,,,799,6289.96
,,,,,,,800,6961.3
,,,,,,,801,7654.08
,,,,,,,802,8087.57
,,,,,,,803,8304.65
,,,,,,,804,8407.16
,,,,,,,805,8403.14
,,,,,,,806,8351.55
,,,,,,,807,8326.09
,,,,,,,808,8368.3
,,,,,,,809,8462.1
,,,,,,,810,8543.17
,,,,,,,811,8496.27
,,,,,,,812,8387.73
,,,,,,,813,8602.13
,,,,,,,814,8369.64
,,,,,,,815,7717.73
,,,,,,,816,7001.5
,,,,,,,817,6430.66
,,,,,,,818,6062.16
,,,,,,,819,5829.67
,,,,,,,820,5730.51
,,,,,,,821,5721.13
,,,,,,,822,5707.06
,,,,,,,823,5942.9
,,,,,,,824,6521.11
,,,,,,,825,7228.63
,,,,,,,826,7786.07
,,,,,,,827,8128.44
,,,,,,,828,8354.23
,,,,,,,829,8470.14
,,,,,,,830,8487.56
,,,,,,,831,8502.3
,,,,,,,832,8559.92
,,,,,,,833,8675.16
,,,,,,,834,8790.4
,,,,,,,835,8785.04
,,,,,,,836,8740.15
,,,,,,,837,9018.87
,,,,,,,838,8628.93
,,,,,,,839,7767.31
,,,,,,,840,6956.61
,,,,,,,841,6426.64
,,,,,,,842,6116.43
,,,,,,,843,5959.65
,,,,,,,844,5931.51
,,,,,,,845,6093.65
,,,,,,,846,6599.5
,,,,,,,847,7668.15
,,,,,,,848,8581.36
,,,,,,,849,8982.02
,,,,,,,850,9234.61
,,,,,,,851,9441.64
,,,,,,,852,9507.97
,,,,,,,853,9488.54
,,,,,,,854,9456.38
,,,,,,,855,9355.88
,,,,,,,856,9293.57
,,,,,,,857,9347.17
,,,,,,,858,9441.64
,,,,,,,859,9361.91
,,,,,,,860,9251.36
,,,,,,,861,9270.79
,,,,,,,862,8806.48
,,,,,,,863,7910.02
,,,,,,,864,7067.16
,,,,,,,865,6519.77
,,,,,,,866,6224.97
,,,,,,,867,6076.23
,,,,,,,868,6032.68
,,,,,,,869,6180.75
,,,,,,,870,6656.45
,,,,,,,871,7729.12
,,,,,,,872,8620.89
,,,,,,,873,8978.0
,,,,,,,874,9173.64
,,,,,,,875,9336.45
,,,,,,,876,9421.54
,,,,,,,877,9402.78
,,,,,,,878,9404.12
,,,,,,,879,9304.29
,,,,,,,880,9246.0
,,,,,,,881,9272.8
,,,,,,,882,9290.89
,,,,,,,883,9191.06
,,,,,,,884,9160.91
,,,,,,,885,9258.06
,,,,,,,886,8911.67
,,,,,,,887,8021.91
,,,,,,,888,7177.04
,,,,,,,889,6563.32
,,,,,,,890,6238.37
,,,,,,,891,6082.26
,,,,,,,892,6019.28
,,,,,,,893,6180.08
,,,,,,,894,6634.34
,,,,,,,895,7702.32
,,,,,,,896,8596.1
,,,,,,,897,8961.92
,,,,,,,898,9174.98
,,,,,,,899,9380.67
,,,,,,,900,9480.5
,,,,,,,901,9503.28
,,,,,,,902,9537.45
,,,,,,,903,9468.44
,,,,,,,904,9409.48
,,,,,,,905,9407.47
,,,,,,,906,9372.63
,,,,,,,907,9208.48
,,,,,,,908,9135.45
,,,,,,,909,9313.0
,,,,,,,910,8990.73
,,,,,,,911,8058.09
,,,,,,,912,7177.04
,,,,,,,913,6602.18
,,,,,,,914,6267.18
,,,,,,,915,6098.34
,,,,,,,916,6052.11
,,,,,,,917,6201.52
,,,,,,,918,6658.46
,,,,,,,919,7714.38
,,,,,,,920,8570.64
,,,,,,,921,8971.3
,,,,,,,922,9302.28
,,,,,,,923,9583.68
,,,,,,,924,9767.26
,,,,,,,925,9789.37
,,,,,,,926,9853.69
,,,,,,,927,9788.7
,,,,,,,928,9741.8
,,,,,,,929,9715.67
,,,,,,,930,9635.94
,,,,,,,931,9437.62
,,,,,,,932,9333.77
,,,,,,,933,9489.21
,,,,,,,934,9170.96
,,,,,,,935,8263.78
,,,,,,,936,7356.6
,,,,,,,937,6724.79
,,,,,,,938,6395.15
,,,,,,,939,6198.84
,,,,,,,940,6111.07
,,,,,,,941,6251.77
,,,,,,,942,6670.52
,,,,,,,943,7709.02
,,,,,,,944,8647.69
,,,,,,,945,9130.09
,,,,,,,946,9501.94
,,,,,,,947,9839.62
,,,,,,,948,10048.66
,,,,,,,949,10130.4
,,,,,,,950,10258.37
,,,,,,,951,10256.36
,,,,,,,952,10177.3
,,,,,,,953,10109.63
,,,,,,,954,9931.41
