Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
,,,,,,,,4199,67226,2987
,,,,,,,,4200,65872,2927
,,,,,,,,4201,62530,2779
,,,,,,,,4202,59335,2637
,,,,,,,,4203,56059,2491
,,,,,,,,4204,53249,2366
,,,,,,,,4205,49879,2216
,,,,,,,,4206,46676,2074
,,,,,,,,4207,43361,1927
,,,,,,,,4208,41133,1828
,,,,,,,,4209,41495,1844
,,,,,,,,4210,43197,1919
,,,,,,,,4211,44952,1997
,,,,,,,,4212,46654,2073
,,,,,,,,4213,50816,2258
,,,,,,,,4214,55318,2458
,,,,,,,,4215,58759,2611
,,,,,,,,4216,62164,2762
,,,,,,,,4217,65378,2905
,,,,,,,,4218,66099,2937
,,,,,,,,4219,66259,2944
,,,,,,,,4220,68245,3033
,,,,,,,,4221,69390,3084
,,,,,,,,4222,71349,3171
,,,,,,,,4223,69883,3105
,,,,,,,,4224,67935,3019
,,,,,,,,4225,64531,2868
,,,,,,,,4226,62543,2779
,,,,,,,,4227,59467,2642
,,,,,,,,4228,57151,2540
,,,,,,,,4229,54593,2426
,,,,,,,,4230,52429,2330
,,,,,,,,4231,50056,2224
,,,,,,,,4232,47922,2129
,,,,,,,,4233,48394,2150
,,,,,,,,4234,50946,2264
,,,,,,,,4235,54381,2416
,,,,,,,,4236,56578,2514
,,,,,,,,4237,61911,2751
,,,,,,,,4238,65616,2916
,,,,,,,,4239,67910,3018
,,,,,,,,4240,68835,3059
,,,,,,,,4241,70733,3143
,,,,,,,,4242,70367,3127
,,,,,,,,4243,69782,3101
,,,,,,,,4244,71044,3157
,,,,,,,,4245,72891,3239
,,,,,,,,4246,75401,3351
,,,,,,,,4247,75584,3359
,,,,,,,,4248,74266,3300
,,,,,,,,4249,69744,3099
,,,,,,,,4250,65521,2912
,,,,,,,,4251,61894,2750
,,,,,,,,4252,57990,2577
,,,,,,,,4253,55142,2450
,,,,,,,,4254,53785,2390
,,,,,,,,4255,52506,2333
,,,,,,,,4256,50265,2234
,,,,,,,,4257,50362,2238
,,,,,,,,4258,52602,2337
,,,,,,,,4259,56093,2493
,,,,,,,,4260,58621,2605
,,,,,,,,4261,64143,2850
,,,,,,,,4262,67954,3020
,,,,,,,,4263,69959,3109
,,,,,,,,4264,70368,3127
,,,,,,,,4265,71907,3195
,,,,,,,,4266,71356,3171
,,,,,,,,4267,70819,3147
,,,,,,,,4268,72277,3212
,,,,,,,,4269,74642,3317
,,,,,,,,4270,77295,3435
,,,,,,,,4271,78365,3482
,,,,,,,,4272,77740,3455
,,,,,,,,4273,73369,3260
,,,,,,,,4274,69534,3090
,,,,,,,,4275,65795,2924
,,,,,,,,4276,61437,2730
,,,,,,,,4277,58311,2591
,,,,,,,,4278,56707,2520
,,,,,,,,4279,55235,2454
,,,,,,,,4280,52500,2333
,,,,,,,,4281,52037,2312
,,,,,,,,4282,53683,2385
,,,,,,,,4283,56430,2508
,,,,,,,,4284,58232,2588
,,,,,,,,4285,63584,2825
,,,,,,,,4286,67193,2986
,,,,,,,,4287,69070,3069
,,,,,,,,4288,69784,3101
,,,,,,,,4289,71747,3188
,,,,,,,,4290,71221,3165
,,,,,,,,4291,70248,3122
,,,,,,,,4292,71310,3169
,,,,,,,,4293,72991,3244
,,,,,,,,4294,75377,3350
,,,,,,,,4295,75826,3370
,,,,,,,,4296,74640,3317
,,,,,,,,4297,70159,3118
,,,,,,,,4298,65876,2927
,,,,,,,,4299,62497,2777
,,,,,,,,4300,58616,2605
,,,,,,,,4301,55694,2475
,,,,,,,,4302,54276,2412
,,,,,,,,4303,53138,2361
,,,,,,,,4304,50637,2250
,,,,,,,,4305,50767,2256
,,,,,,,,4306,52696,2342
,,,,,,,,4307,55435,2463
,,,,,,,,4308,56796,2524
,,,,,,,,4309,61522,2734
,,,,,,,,4310,64435,2863
,,,,,,,,4311,66097,2937
,,,,,,,,4312,67005,2978
,,,,,,,,4313,68874,3061
,,,,,,,,4314,68554,3046
,,,,,,,,4315,68129,3027
,,,,,,,,4316,69334,3081
,,,,,,,,4317,70859,3149
,,,,,,,,4318,72893,3239
,,,,,,,,4319,72621,3227
,,,,,,,,4320,70922,3152
,,,,,,,,4321,66653,2962
,,,,,,,,4322,63056,2802
,,,,,,,,4323,60341,2681
,,,,,,,,4324,57166,2540
,,,,,,,,4325,54709,2431
,,,,,,,,4326,53372,2372
,,,,,,,,4327,51939,2308
,,,,,,,,4328,49552,2202
,,,,,,,,4329,49756,2211
,,,,,,,,4330,51450,2286
,,,,,,,,4331,53833,2392
,,,,,,,,4332,54800,2435
,,,,,,,,4333,58941,2619
,,,,,,,,4334,61898,2751
,,,,,,,,4335,63555,2824
,,,,,,,,4336,64355,2860
,,,,,,,,4337,66238,2943
,,,,,,,,4338,65787,2923
,,,,,,,,4339,65065,2891
,,,,,,,,4340,66157,2940
,,,,,,,,4341,67524,3001
,,,,,,,,4342,69401,3084
,,,,,,,,4343,69410,3084
,,,,,,,,4344,68301,3035
,,,,,,,,4345,64367,2860
,,,,,,,,4346,59091,2626
,,,,,,,,4347,56233,2499
,,,,,,,,4348,52756,2344
,,,,,,,,4349,50202,2231
,,,,,,,,4350,48589,2159
,,,,,,,,4351,47624,2116
,,,,,,,,4352,45116,2005
,,,,,,,,4353,44619,1983
,,,,,,,,4354,45193,2008
,,,,,,,,4355,45905,2040
,,,,,,,,4356,46562,2069
,,,,,,,,4357,49817,2214
,,,,,,,,4358,52858,2349
,,,,,,,,4359,55049,2446
,,,,,,,,4360,57445,2553
,,,,,,,,4361,59667,2651
,,,,,,,,4362,60179,2674
,,,,,,,,4363,60240,2677
,,,,,,,,4364,61512,2733
,,,,,,,,4365,62232,2765
,,,,,,,,4366,63957,2842
,,,,,,,,4367,62939,2797
,,,,,,,,4368,62059,2758
,,,,,,,,4369,59160,2629
,,,,,,,,4370,56930,2530
,,,,,,,,4371,54242,2410
,,,,,,,,4372,52001,2311
,,,,,,,,4373,49291,2190
,,,,,,,,4374,46657,2073
,,,,,,,,4375,43912,1951
,,,,,,,,4376,41703,1853
,,,,,,,,4377,41010,1822
,,,,,,,,4378,41606,1849
,,,,,,,,4379,42147,1873
,,,,,,,,4380,42754,1900
,,,,,,,,4381,45232,2010
,,,,,,,,4382,48735,2166
,,,,,,,,4383,51034,2268
,,,,,,,,4384,53256,2366
,,,,,,,,4385,55272,2456
,,,,,,,,4386,56045,2490
,,,,,,,,4387,56481,2510
,,,,,,,,4388,57252,2544
,,,,,,,,4389,58706,2609
,,,,,,,,4390,60345,2682
,,,,,,,,4391,59369,2638
,,,,,,,,4392,57505,2555
,,,,,,,,4393,55606,2471
,,,,,,,,4394,54588,2426
,,,,,,,,4395,53030,2356
,,,,,,,,4396,51383,2283
,,,,,,,,4397,50387,2239
,,,,,,,,4398,49429,2196
,,,,,,,,4399,48228,2143
,,,,,,,,4400,45915,2040
,,,,,,,,4401,46054,2046
,,,,,,,,4402,47708,2120
,,,,,,,,4403,50059,2224
,,,,,,,,4404,51633,2294
,,,,,,,,4405,56054,2491
,,,,,,,,4406,59414,2640
,,,,,,,,4407,60988,2710
,,,,,,,,4408,62018,2756
,,,,,,,,4409,63371,2816
,,,,,,,,4410,63356,2815
,,,,,,,,4411,62464,2776
,,,,,,,,4412,63600,2826
,,,,,,,,4413,65029,2890
,,,,,,,,4414,66903,2973
,,,,,,,,4415,66112,2938
,,,,,,,,4416,64383,2861
,,,,,,,,4417,60386,2683
,,,,,,,,4418,57298,2546
,,,,,,,,4419,55131,2450
,,,,,,,,4420,52475,2332
,,,,,,,,4421,50671,2252
,,,,,,,,4422,49865,2216
,,,,,,,,4423,49468,2198
,,,,,,,,4424,47006,2089
,,,,,,,,4425,47136,2094
,,,,,,,,4426,48732,2165
,,,,,,,,4427,50848,2259
,,,,,,,,4428,51974,2309
,,,,,,,,4429,56123,2494
,,,,,,,,4430,59387,2639
,,,,,,,,4431,61185,2719
,,,,,,,,4432,62616,2782
,,,,,,,,4433,64286,2857
,,,,,,,,4434,64283,2857
,,,,,,,,4435,63321,2814
,,,,,,,,4436,64499,2866
,,,,,,,,4437,65551,2913
,,,,,,,,4438,67201,2986
,,,,,,,,4439,66705,2964
,,,,,,,,4440,65471,2909
,,,,,,,,4441,61442,2730
,,,,,,,,4442,58148,2584
,,,,,,,,4443,55585,2470
,,,,,,,,4444,52614,2338
,,,,,,,,4445,50464,2242
,,,,,,,,4446,48608,2160
,,,,,,,,4447,46331,2059
,,,,,,,,4448,43470,1932
,,,,,,,,4449,44593,1981
,,,,,,,,4450,47020,2089
,,,,,,,,4451,49610,2204
,,,,,,,,4452,50939,2263
,,,,,,,,4453,54992,2444
,,,,,,,,4454,57495,2555
,,,,,,,,4455,58952,2620
,,,,,,,,4456,60168,2674
,,,,,,,,4457,61891,2750
,,,,,,,,4458,62349,2771
,,,,,,,,4459,61465,2731
,,,,,,,,4460,62356,2771
,,,,,,,,4461,62989,2799
,,,,,,,,4462,64288,2857
,,,,,,,,4463,64402,2862
,,,,,,,,4464,64059,2847
,,,,,,,,4465,60275,2678
,,,,,,,,4466,56583,2514
,,,,,,,,4467,54144,2406
,,,,,,,,4468,51964,2309
,,,,,,,,4469,50461,2242
,,,,,,,,4470,49509,2200
,,,,,,,,4471,48857,2171
,,,,,,,,4472,46659,2073
,,,,,,,,4473,47409,2107
,,,,,,,,4474,49333,2192
,,,,,,,,4475,51641,2295
,,,,,,,,4476,52972,2354
,,,,,,,,4477,57354,2549
,,,,,,,,4478,60724,2698
,,,,,,,,4479,62729,2787
,,,,,,,,4480,64515,2867
,,,,,,,,4481,66663,2962
,,,,,,,,4482,66887,2972
,,,,,,,,4483,65891,2928
,,,,,,,,4484,67049,2979
,,,,,,,,4485,68360,3038
,,,,,,,,4486,70308,3124
,,,,,,,,4487,69758,3100
,,,,,,,,4488,68098,3026
,,,,,,,,4489,63400,2817
,,,,,,,,4490,59479,2643
,,,,,,,,4491,56627,2516
,,,,,,,,4492,53279,2367
,,,,,,,,4493,51085,2270
,,,,,,,,4494,49992,2221
,,,,,,,,4495,49077,2181
,,,,,,,,4496,46679,2074
,,,,,,,,4497,47494,2110
,,,,,,,,4498,49297,2191
,,,,,,,,4499,51755,2300
,,,,,,,,4500,53210,2364
,,,,,,,,4501,57796,2568
,,,,,,,,4502,61127,2716
,,,,,,,,4503,63034,2801
,,,,,,,,4504,64611,2871
,,,,,,,,4505,66416,2951
,,,,,,,,4506,66531,2956
,,,,,,,,4507,65557,2913
,,,,,,,,4508,66827,2970
,,,,,,,,4509,67889,3017
,,,,,,,,4510,69668,3096
,,,,,,,,4511,69563,3091
,,,,,,,,4512,68557,3047
,,,,,,,,4513,64092,2848
,,,,,,,,4514,58676,2607
,,,,,,,,4515,55743,2477
,,,,,,,,4516,52197,2319
,,,,,,,,4517,49662,2207
,,,,,,,,4518,47887,2128
,,,,,,,,4519,46872,2083
,,,,,,,,4520,44060,1958
,,,,,,,,4521,43638,1939
,,,,,,,,4522,44952,1997
,,,,,,,,4523,46319,2058
,,,,,,,,4524,47750,2122
,,,,,,,,4525,51537,2290
,,,,,,,,4526,55339,2459
,,,,,,,,4527,57986,2577
,,,,,,,,4528,60366,2682
,,,,,,,,4529,61669,2740
,,,,,,,,4530,60690,2697
,,,,,,,,4531,59690,2652
,,,,,,,,4532,61295,2724
,,,,,,,,4533,62992,2799
,,,,,,,,4534,64403,2862
,,,,,,,,4535,63808,2835
,,,,,,,,4536,62300,2768
,,,,,,,,4537,59406,2640
,,,,,,,,4538,56594,2515
,,,,,,,,4539,54198,2408
,,,,,,,,4540,51433,2285
,,,,,,,,4541,49415,2196
,,,,,,,,4542,46986,2088
,,,,,,,,4543,44467,1976
,,,,,,,,4544,41785,1857
,,,,,,,,4545,41030,1823
,,,,,,,,4546,41789,1857
,,,,,,,,4547,42515,1889
,,,,,,,,4548,43369,1927
,,,,,,,,4549,46566,2069
,,,,,,,,4550,49911,2218
,,,,,,,,4551,52720,2343
,,,,,,,,4552,55632,2472
,,,,,,,,4553,58225,2587
,,,,,,,,4554,58847,2615
,,,,,,,,4555,58832,2614
,,,,,,,,4556,59274,2634
,,,,,,,,4557,60742,2699
,,,,,,,,4558,62743,2788
,,,,,,,,4559,62244,2766
,,,,,,,,4560,60443,2686
,,,,,,,,4561,57838,2570
,,,,,,,,4562,56905,2529
,,,,,,,,4563,55046,2446
,,,,,,,,4564,53158,2362
,,,,,,,,4565,51978,2310
,,,,,,,,4566,50789,2257
,,,,,,,,4567,49529,2201
,,,,,,,,4568,46993,2088
,,,,,,,,4569,46491,2066
,,,,,,,,4570,47539,2112
,,,,,,,,4571,49360,2193
,,,,,,,,4572,50542,2246
,,,,,,,,4573,54400,2417
,,,,,,,,4574,56431,2508
,,,,,,,,4575,57697,2564
,,,,,,,,4576,59291,2635
,,,,,,,,4577,61273,2723
,,,,,,,,4578,61389,2728
,,,,,,,,4579,60163,2673
,,,,,,,,4580,60807,2702
,,,,,,,,4581,62030,2756
,,,,,,,,4582,63535,2823
,,,,,,,,4583,62867,2794
,,,,,,,,4584,61000,2711
,,,,,,,,4585,56985,2532
,,,,,,,,4586,54708,2431
,,,,,,,,4587,52499,2333
,,,,,,,,4588,50001,2222
,,,,,,,,4589,48238,2143
,,,,,,,,4590,47752,2122
,,,,,,,,4591,47475,2110
,,,,,,,,4592,45417,2018
,,,,,,,,4593,44799,1991
,,,,,,,,4594,45404,2017
,,,,,,,,4595,47025,2090
,,,,,,,,4596,47818,2125
,,,,,,,,4597,51518,2289
,,,,,,,,4598,54245,2410
,,,,,,,,4599,55952,2486
,,,,,,,,4600,57497,2555
,,,,,,,,4601,59113,2627
,,,,,,,,4602,59533,2645
,,,,,,,,4603,58836,2614
,,,,,,,,4604,58591,2604
,,,,,,,,4605,59152,2629
,,,,,,,,4606,59858,2660
,,,,,,,,4607,58971,2620
,,,,,,,,4608,57123,2538
,,,,,,,,4609,53853,2393
,,,,,,,,4610,51397,2284
,,,,,,,,4611,49795,2213
,,,,,,,,4612,47829,2125
,,,,,,,,4613,46493,2066
,,,,,,,,4614,46170,2052
,,,,,,,,4615,46433,2063
,,,,,,,,4616,44714,1987
,,,,,,,,4617,44270,1967
,,,,,,,,4618,45142,2006
,,,,,,,,4619,46581,2070
,,,,,,,,4620,47476,2110
,,,,,,,,4621,50785,2257
,,,,,,,,4622,53562,2380
,,,,,,,,4623,54397,2417
,,,,,,,,4624,55292,2457
,,,,,,,,4625,56600,2515
,,,,,,,,4626,56946,2530
,,,,,,,,4627,56373,2505
,,,,,,,,4628,57240,2544
,,,,,,,,4629,58426,2596
,,,,,,,,4630,59928,2663
,,,,,,,,4631,59354,2637
,,,,,,,,4632,57849,2571
,,,,,,,,4633,54678,2430
,,,,,,,,4634,52205,2320
,,,,,,,,4635,50463,2242
,,,,,,,,4636,48270,2145
,,,,,,,,4637,46590,2070
,,,,,,,,4638,46181,2052
,,,,,,,,4639,46153,2051
,,,,,,,,4640,44447,1975
,,,,,,,,4641,44132,1961
,,,,,,,,4642,45183,2008
,,,,,,,,4643,47112,2093
,,,,,,,,4644,48375,2150
,,,,,,,,4645,51878,2305
,,,,,,,,4646,54721,2432
,,,,,,,,4647,56288,2501
,,,,,,,,4648,57765,2567
,,,,,,,,4649,59920,2663
,,,,,,,,4650,60616,2694
,,,,,,,,4651,60136,2672
,,,,,,,,4652,61020,2712
,,,,,,,,4653,61844,2748
,,,,,,,,4654,63301,2813
,,,,,,,,4655,62439,2775
,,,,,,,,4656,60537,2690
,,,,,,,,4657,56566,2514
,,,,,,,,4658,53913,2396
,,,,,,,,4659,51906,2306
,,,,,,,,4660,49341,2192
,,,,,,,,4661,47625,2116
,,,,,,,,4662,46941,2086
,,,,,,,,4663,46544,2068
,,,,,,,,4664,44719,1987
,,,,,,,,4665,44888,1995
,,,,,,,,4666,46450,2064
,,,,,,,,4667,48515,2156
,,,,,,,,4668,49605,2204
,,,,,,,,4669,53081,2359
,,,,,,,,4670,56105,2493
,,,,,,,,4671,57666,2562
,,,,,,,,4672,58942,2619
,,,,,,,,4673,60464,2687
,,,,,,,,4674,60248,2677
,,,,,,,,4675,59345,2637
,,,,,,,,4676,60335,2681
,,,,,,,,4677,61434,2730
,,,,,,,,4678,62678,2785
,,,,,,,,4679,62077,2759
,,,,,,,,4680,60842,2704
,,,,,,,,4681,57075,2536
,,,,,,,,4682,52773,2345
,,,,,,,,4683,50652,2251
,,,,,,,,4684,47822,2125
,,,,,,,,4685,45560,2024
,,,,,,,,4686,44057,1958
,,,,,,,,4687,43231,1921
,,,,,,,,4688,41083,1825
,,,,,,,,4689,40760,1811
,,,,,,,,4690,42341,1881
,,,,,,,,4691,43807,1947
,,,,,,,,4692,45160,2007
,,,,,,,,4693,48296,2146
,,,,,,,,4694,51925,2307
,,,,,,,,4695,54016,2400
,,,,,,,,4696,57068,2536
,,,,,,,,4697,60271,2678
,,,,,,,,4698,60984,2710
,,,,,,,,4699,60677,2696
,,,,,,,,4700,61279,2723
,,,,,,,,4701,62127,2761
,,,,,,,,4702,63189,2808
,,,,,,,,4703,62554,2780
,,,,,,,,4704,61027,2712
,,,,,,,,4705,57863,2571
,,,,,,,,4706,55067,2447
,,,,,,,,4707,52593,2337
,,,,,,,,4708,49724,2209
,,,,,,,,4709,47455,2109
,,,,,,,,4710,44759,1989
,,,,,,,,4711,41861,1860
,,,,,,,,4712,39553,1757
,,,,,,,,4713,39325,1747
,,,,,,,,4714,40656,1806
,,,,,,,,4715,41837,1859
,,,,,,,,4716,42741,1899
,,,,,,,,4717,45245,2010
,,,,,,,,4718,48901,2173
,,,,,,,,4719,51539,2290
,,,,,,,,4720,54196,2408
,,,,,,,,4721,56576,2514
,,,,,,,,4722,56632,2517
,,,,,,,,4723,55956,2486
,,,,,,,,4724,56432,2508
,,,,,,,,4725,57680,2563
,,,,,,,,4726,58868,2616
,,,,,,,,4727,57995,2577
,,,,,,,,4728,56121,2494
,,,,,,,,4729,53975,2398
,,,,,,,,4730,53188,2363
,,,,,,,,4731,51449,2286
,,,,,,,,4732,49471,2198
,,,,,,,,4733,48257,2144
,,,,,,,,4734,47093,2093
,,,,,,,,4735,45535,2023
,,,,,,,,4736,43627,1938
,,,,,,,,4737,44140,1961
,,,,,,,,4738,45831,2036
,,,,,,,,4739,48608,2160
,,,,,,,,4740,50625,2250
,,,,,,,,4741,55219,2454
,,,,,,,,4742,58765,2611
,,,,,,,,4743,61052,2713
,,,,,,,,4744,62555,2780
,,,,,,,,4745,63685,2830
,,,,,,,,4746,63565,2825
,,,,,,,,4747,62645,2784
,,,,,,,,4748,63144,2806
,,,,,,,,4749,63784,2834
,,,,,,,,4750,65005,2889
,,,,,,,,4751,63766,2834
,,,,,,,,4752,61583,2737
,,,,,,,,4753,57568,2558
,,,,,,,,4754,54925,2441
,,,,,,,,4755,53095,2359
,,,,,,,,4756,50398,2239
,,,,,,,,4757,48832,2170
,,,,,,,,4758,48257,2144
,,,,,,,,4759,48132,2139
,,,,,,,,4760,45996,2044
,,,,,,,,4761,46360,2060
,,,,,,,,4762,47958,2131
,,,,,,,,4763,50399,2239
,,,,,,,,4764,51982,2310
,,,,,,,,4765,56429,2507
,,,,,,,,4766,59486,2643
,,,,,,,,4767,61015,2711
,,,,,,,,4768,61888,2750
,,,,,,,,4769,63225,2810
,,,,,,,,4770,63629,2827
,,,,,,,,4771,63069,2803
,,,,,,,,4772,64128,2850
,,,,,,,,4773,65348,2904
,,,,,,,,4774,66887,2972
,,,,,,,,4775,65882,2928
,,,,,,,,4776,64148,2851
,,,,,,,,4777,60127,2672
,,,,,,,,4778,57004,2533
,,,,,,,,4779,54739,2432
,,,,,,,,4780,51974,2309
,,,,,,,,4781,50089,2226
,,,,,,,,4782,49263,2189
,,,,,,,,4783,48973,2176
,,,,,,,,4784,46835,2081
,,,,,,,,4785,47234,2099
,,,,,,,,4786,48990,2177
,,,,,,,,4787,51450,2286
,,,,,,,,4788,53049,2357
,,,,,,,,4789,57514,2556
,,,,,,,,4790,60724,2698
,,,,,,,,4791,62711,2787
,,,,,,,,4792,64010,2844
,,,,,,,,4793,65541,2912
,,,,,,,,4794,65610,2916
,,,,,,,,4795,64941,2886
,,,,,,,,4796,66376,2950
,,,,,,,,4797,67441,2997
,,,,,,,,4798,68907,3062
,,,,,,,,4799,67963,3020
,,,,,,,,4800,66063,2936
,,,,,,,,4801,61836,2748
,,,,,,,,4802,58371,2594
,,,,,,,,4803,55902,2484
,,,,,,,,4804,52840,2348
,,,,,,,,4805,50911,2262
,,,,,,,,4806,50023,2223
,,,,,,,,4807,49870,2216
,,,,,,,,4808,47515,2111
,,,,,,,,4809,47959,2131
,,,,,,,,4810,49901,2217
,,,,,,,,4811,52327,2325
,,,,,,,,4812,53770,2389
,,,,,,,,4813,58050,2580
,,,,,,,,4814,61688,2741
,,,,,,,,4815,63696,2830
,,,,,,,,4816,65330,2903
,,,,,,,,4817,67198,2986
,,,,,,,,4818,67215,2987
,,,,,,,,4819,66338,2948
,,,,,,,,4820,67858,3015
,,,,,,,,4821,69445,3086
,,,,,,,,4822,71251,3166
,,,,,,,,4823,70459,3131
,,,,,,,,4824,68693,3053
,,,,,,,,4825,64307,2858
,,,,,,,,4826,60501,2688
,,,,,,,,4827,57929,2574
,,,,,,,,4828,54825,2436
,,,,,,,,4829,52672,2340
,,,,,,,,4830,51603,2293
,,,,,,,,4831,51143,2273
,,,,,,,,4832,48584,2159
,,,,,,,,4833,49168,2185
,,,,,,,,4834,51134,2272
,,,,,,,,4835,53622,2383
,,,,,,,,4836,55056,2446
,,,,,,,,4837,59772,2656
,,,,,,,,4838,63387,2817
,,,,,,,,4839,65515,2911
,,,,,,,,4840,66799,2968
,,,,,,,,4841,68116,3027
,,,,,,,,4842,67336,2992
,,,,,,,,4843,65578,2914
,,,,,,,,4844,66806,2969
,,,,,,,,4845,68170,3029
,,,,,,,,4846,69904,3106
,,,,,,,,4847,70085,3114
,,,,,,,,4848,68885,3061
,,,,,,,,4849,64329,2859
,,,,,,,,4850,59371,2638
,,,,,,,,4851,56493,2510
,,,,,,,,4852,52940,2352
,,,,,,,,4853,50280,2234
,,,,,,,,4854,48538,2157
,,,,,,,,4855,47811,2124
,,,,,,,,4856,45094,2004
,,,,,,,,4857,44753,1989
,,,,,,,,4858,46211,2053
,,,,,,,,4859,47576,2114
,,,,,,,,4860,48884,2172
,,,,,,,,4861,52685,2341
,,,,,,,,4862,56849,2526
,,,,,,,,4863,59998,2666
,,,,,,,,4864,63111,2804
,,,,,,,,4865,66039,2935
,,,,,,,,4866,66294,2946
,,,,,,,,4867,65977,2932
,,,,,,,,4868,67706,3009
,,,,,,,,4869,69841,3104
,,,,,,,,4870,71847,3193
,,,,,,,,4871,71906,3195
,,,,,,,,4872,70782,3145
,,,,,,,,4873,67465,2998
,,,,,,,,4874,64140,2850
,,,,,,,,4875,60810,2702
,,,,,,,,4876,57030,2534
,,,,,,,,4877,54259,2411
,,,,,,,,4878,51201,2275
,,,,,,,,4879,47923,2129
,,,,,,,,4880,44985,1999
,,,,,,,,4881,43995,1955
,,,,,,,,4882,44722,1987
,,,,,,,,4883,45283,2012
,,,,,,,,4884,46107,2049
,,,,,,,,4885,49580,2203
,,,,,,,,4886,53618,2383
,,,,,,,,4887,56750,2522
,,,,,,,,4888,59822,2658
,,,,,,,,4889,62950,2797
,,,,,,,,4890,63529,2823
,,,,,,,,4891,63681,2830
,,,,,,,,4892,65283,2901
,,,,,,,,4893,67542,3001
,,,,,,,,4894,69705,3098
,,,,,,,,4895,69422,3085
,,,,,,,,4896,67721,3009
,,,,,,,,4897,64809,2880
,,,,,,,,4898,63439,2819
,,,,,,,,4899,60631,2694
,,,,,,,,4900,57806,2569
,,,,,,,,4901,55971,2487
,,,,,,,,4902,54112,2404
,,,,,,,,4903,51659,2295
,,,,,,,,4904,48833,2170
,,,,,,,,4905,48918,2174
,,,,,,,,4906,50462,2242
,,,,,,,,4907,52694,2341
,,,,,,,,4908,53773,2389
,,,,,,,,4909,57811,2569
,,,,,,,,4910,60645,2695
,,,,,,,,4911,62454,2775
,,,,,,,,4912,64097,2848
,,,,,,,,4913,66057,2935
,,,,,,,,4914,66046,2935
,,,,,,,,4915,65076,2892
,,,,,,,,4916,66269,2945
,,,,,,,,4917,67566,3002
,,,,,,,,4918,69333,3081
,,,,,,,,4919,68597,3048
,,,,,,,,4920,66845,2970
,,,,,,,,4921,62473,2776
,,,,,,,,4922,59127,2627
,,,,,,,,4923,56795,2524
,,,,,,,,4924,53901,2395
,,,,,,,,4925,52011,2311
,,,,,,,,4926,51268,2278
,,,,,,,,4927,51137,2272
,,,,,,,,4928,48622,2161
,,,,,,,,4929,48737,2166
,,,,,,,,4930,50481,2243
,,,,,,,,4931,52578,2336
,,,,,,,,4932,53632,2383
,,,,,,,,4933,57721,2565
,,,,,,,,4934,60898,2706
,,,,,,,,4935,62824,2792
,,,,,,,,4936,64596,2870
,,,,,,,,4937,66620,2960
,,,,,,,,4938,66908,2973
,,,,,,,,4939,66153,2940
,,,,,,,,4940,67805,3013
,,,,,,,,4941,69606,3093
,,,,,,,,4942,71904,3195
,,,,,,,,4943,71587,3181
,,,,,,,,4944,70233,3121
,,,,,,,,4945,65864,2927
,,,,,,,,4946,62152,2762
,,,,,,,,4947,59437,2641
,,,,,,,,4948,56493,2510
,,,,,,,,4949,54291,2412
,,,,,,,,4950,53284,2368
,,,,,,,,4951,52849,2348
,,,,,,,,4952,50171,2229
,,,,,,,,4953,50324,2236
,,,,,,,,4954,52077,2314
,,,,,,,,4955,54106,2404
,,,,,,,,4956,55198,2453
,,,,,,,,4957,59597,2648
,,,,,,,,4958,62553,2780
,,,,,,,,4959,64239,2855
,,,,,,,,4960,65726,2921
,,,,,,,,4961,67658,3007
,,,,,,,,4962,67792,3013
,,,,,,,,4963,66829,2970
,,,,,,,,4964,68461,3042
,,,,,,,,4965,70167,3118
,,,,,,,,4966,72441,3219
,,,,,,,,4967,72547,3224
,,,,,,,,4968,71299,3168
,,,,,,,,4969,66811,2969
,,,,,,,,4970,63418,2818
,,,,,,,,4971,60616,2694
,,,,,,,,4972,57254,2544
,,,,,,,,4973,54892,2439
,,,,,,,,4974,53962,2398
,,,,,,,,4975,53418,2374
,,,,,,,,4976,50722,2254
,,,,,,,,4977,50518,2245
,,,,,,,,4978,51905,2306
,,,,,,,,4979,53721,2387
,,,,,,,,4980,54668,2429
,,,,,,,,4981,59069,2625
,,,,,,,,4982,62420,2774
,,,,,,,,4983,64410,2862
,,,,,,,,4984,66086,2937
,,,,,,,,4985,67780,3012
,,,,,,,,4986,67484,2999
,,,,,,,,4987,65976,2932
,,,,,,,,4988,67409,2995
,,,,,,,,4989,69416,3085
,,,,,,,,4990,71388,3172
,,,,,,,,4991,71301,3168
,,,,,,,,4992,69867,3105
,,,,,,,,4993,65234,2899
,,,,,,,,4994,61856,2749
,,,,,,,,4995,59042,2624
,,,,,,,,4996,55854,2482
,,,,,,,,4997,53609,2382
,,,,,,,,4998,52644,2339
,,,,,,,,4999,52146,2317
,,,,,,,,5000,49275,2190
,,,,,,,,5001,49007,2178
,,,,,,,,5002,50658,2251
,,,,,,,,5003,52805,2346
,,,,,,,,5004,53829,2392
,,,,,,,,5005,58321,2592
,,,,,,,,5006,61593,2737
,,,,,,,,5007,63383,2817
,,,,,,,,5008,65005,2889
,,,,,,,,5009,66782,2968
,,,,,,,,5010,66851,2971
,,,,,,,,5011,65902,2929
,,,,,,,,5012,67145,2984
,,,,,,,,5013,68731,3054
,,,,,,,,5014,70509,3133
,,,,,,,,5015,70286,3123
